name2	#name
LINC01982	NR_146898
LGALS9C	NM_001040078
SHMT1	NM_001281786
TOP3A	NM_001320759
MIEF2	NM_148886
SHMT1	NM_004169
TOP3A	NM_004618
MIR6778	NR_106836
LLGL1	NM_004140
SMCR8	NM_144775
FLII	NM_001256265
SHMT1	NM_148918
FLII	NM_001256264
MIEF2	NM_001144900
FLII	NM_002018
MIEF2	NM_139162
LINC02076	NR_104343
KRT17P5	NR_001443
KRT17P2	NR_146075
KRT16P1	NR_073414
EVPLL	NM_001145127
SKA1	NM_145060
SKA1	NM_001039535
DSEL	NM_032160
SALL3	NM_171999
CTDP1	NM_004715
CTDP1	NM_001318511
CTDP1	NM_001202504
CTDP1	NM_048368
LOC284240	NR_148949
LOC284241	NR_136643
SALL3	NM_171999
CTIF	NM_001142397
CTIF	NM_014772
MIR4743	NR_039897
CTAGE1	NM_172241
SLC14A2-AS1	NR_110899
KIR2DS2	NM_001291695
KIR2DS2	NM_001291701
KIR2DS4	NM_001281972
KIR2DS4	NM_001281971
KIR2DL3	NM_015868
KIR2DS2	NM_001291700
KIR2DS2	NM_001291696
KIR2DS4	NM_012314
KIR2DS2	NM_012312
LOC102725023	NM_001360171
KIR2DS5	NM_014513
KIR2DL5A	NM_020535
KIR3DL2	NM_006737
KIR3DS1	NM_001282171
KIR3DL2	NM_001242867
KIR2DL4	NM_001080770
LOC112268354	NM_001368253
KIR3DL1	NM_001322168
LOC112268355	NM_001368254
LOC101928804	NR_110737
LOC101928804	NR_110738
LOC101928804	NR_110738
LOC101928804	NR_110737
LOC101928804	NR_110738
LOC112267881	NM_001368251
KIR2DL4	NM_001080772
KIR3DS1	NM_001083539
KIR2DL4	NM_002255
KIR2DL1	NM_014218
LOC112267881	NM_001368251
KIR2DS3	NM_012313
KIR2DS1	NM_014512
KIR3DL1	NM_013289
KIR2DL2	NM_014219
KIR3DS1	NM_001282170
KIR3DL3	NM_153443
LILRP2	NR_003061
KIR2DS5	NM_014513
KIR2DS2	NM_001291696
ZNF66	NM_001355197
ZNF85	NR_045830
ZNF85	NM_003429
ZNF85	NM_001256172
ZNF85	NM_001256171
ZNF85	NM_001256173
LSM14A	NM_001114093
LSM14A	NM_015578
ZNF100	NM_001351669
ZNF100	NM_001351670
ZNF100	NM_001351671
ZNF100	NM_001351672
LOC400682	NR_144514
ZNF100	NM_173531
CCNYL6	NR_024523
ZNF43	NM_001256653
ZNF43	NM_001256648
ZNF43	NM_003423
ZNF43	NM_001256654
ZNF43	NM_001256649
ZNF43	NM_001256650
ZNF43	NM_001256651
ZNF676	NM_001001411
GP6	NM_001256017
KIR2DS2	NM_001291695
GP6	NM_001083899
GP6	NM_016363
KIR2DS2	NM_001291700
KIR2DS2	NM_001291701
LILRB1	NM_006669
KIR2DL1	NM_014218
KIR2DL3	NM_015868
KIR2DL2	NM_014219
KIR2DS1	NM_014512
KIR2DS2	NM_001291696
KIR2DS2	NM_012312
LENG1	NM_024316
NDUFA3	NM_004542
VSTM1	NM_198481
OSCAR	NM_133169
OSCAR	NM_130771
TARM1	NM_001135686
PRPF31	NM_015629
CNOT3	NM_014516
VSTM1	NM_001288792
VSTM1	NM_001288793
TARM1	NM_001330650
TFPT	NM_013342
OSCAR	NM_001282350
VSTM1	NM_001288791
TFPT	NM_001321792
OSCAR	NM_001282349
VSTM1	NR_110142
OSCAR	NM_206818
OSCAR	NM_133168
TSEN34	NM_001282332
LILRB5	NM_006840
LILRB5	NM_001081443
LILRB2	NM_001278403
RPS9	NM_001013
TMC4	NM_001145303
MBOAT7	NM_024298
LILRB5	NM_001081442
LILRB2	NM_001278404
LILRB2	NR_103521
LILRA6	NM_024318
MBOAT7	NM_001146056
LILRB5	NM_001304457
LILRB2	NM_001278406
LILRB2	NM_001278405
TSEN34	NM_024075
MBOAT7	NM_001146083
TSEN34	NM_001282333
MIR4752	NR_039907
LILRB3	NM_001320960
LILRB2	NM_005874
LILRA6	NR_104098
RPS9	NM_001321701
LILRB2	NM_001080978
RPS9	NM_001321705
TMC4	NM_144686
RPS9	NM_001321706
LILRA6	NM_001360167
LILRB3	NM_001081450
RPS9	NM_001321702
MBOAT7	NM_001146082
RPS9	NM_001321704
LILRB3	NM_006864
TSEN34	NM_001077446
RPS9	NR_135762
RPS9	NR_135763
LILRB3	NR_135496
LILRB3	NR_135495
LILRB3	NR_135494
LILRB3	NR_135493
TTYH1	NM_001201461
CDC42EP5	NM_145057
LILRA5	NM_181879
LENG8	NM_052925
LILRA5	NM_021250
TTYH1	NM_020659
LILRA3	NM_001172654
LENG9	NM_198988
LENG8-AS1	NR_126418
LILRA3	NM_006865
LENG9	NM_001301782
TTYH1	NM_001005367
LILRA5	NM_181985
LILRA5	NM_181986
LENG8	NM_001375638
LENG8	NM_001375639
LENG8	NM_001375640
LENG8	NM_001375641
LILRA1	NM_006863
LAIR2	NM_021270
LILRA1	NM_001278318
LILRA2	NM_001130917
LAIR2	NM_002288
LILRA2	NM_001290271
KIR3DX1	NR_026716
KIR3DX1	NR_104095
KIR3DX1	NR_104096
KIR3DX1	NR_104097
LILRA1	NR_103502
LILRA1	NR_103503
KIR3DX1	NR_136268
LILRA1	NR_103501
LILRA1	NM_001278319
LILRA2	NM_001290270
LILRA2	NM_006866
LILRB4	NM_001278430
MIR8061	NR_107028
LILRP2	NR_003061
LILRB1	NM_001278398
LILRB1	NM_001081639
LILRB4	NM_001278428
LILRB4	NM_001278429
LILRB1	NR_103518
LILRB4	NM_001278427
LILRB4	NM_001278426
LILRB1	NM_001278399
LILRB1	NM_001081637
LILRB1	NM_001081638
KIR3DL3	NM_153443
LOC102725023	NM_001360171
KIR2DS3	NM_012313
KIR2DL1	NM_014218
LOC101928804	NR_110738
LOC101928804	NR_110737
LOC101928804	NR_110738
LOC101928804	NR_110738
LOC101928804	NR_110737
LOC112267881	NM_001368251
LOC112267881	NM_001368251
KIR2DS5	NM_014513
NLRP2	NM_001174082
NLRP2	NR_145325
NLRP7	NM_001127255
NCR1	NM_001145458
NLRP2	NM_001348003
NCR1	NM_001145457
NLRP2	NM_001174083
NCR1	NM_001242357
NCR1	NM_001242356
NLRP2	NM_017852
NLRP7	NM_206828
NCR1	NM_004829
NLRP2	NM_001174081
NLRP7	NM_139176
RDH13	NM_001145971
RDH13	NM_138412
EPS8L1	NM_017729
EPS8L1	NM_133180
RDH13	NR_027381
RDH13	NR_027382
LILRB3	NM_006864
FCAR	NM_133274
FCAR	NM_133269
LILRB3	NM_001320960
FCAR	NM_002000
FCAR	NM_133278
FCAR	NM_133273
FCAR	NM_133277
FCAR	NM_133272
LILRB3	NM_001081450
FCAR	NM_133271
LENG1	NM_024316
LILRB3	NR_135496
LILRB3	NR_135495
LILRB3	NR_135494
LILRB3	NR_135493
NDUFA3	NM_004542
VSTM1	NM_198481
OSCAR	NM_001282350
TARM1	NM_001135686
OSCAR	NM_133169
PRPF31	NM_015629
CNOT3	NM_014516
VSTM1	NM_001288792
VSTM1	NM_001288793
TARM1	NM_001330650
TFPT	NM_013342
TFPT	NM_001321792
VSTM1	NM_001288791
OSCAR	NM_001282349
VSTM1	NR_110142
OSCAR	NM_130771
OSCAR	NM_206818
OSCAR	NM_133168
TSEN34	NM_001282332
MBOAT7	NM_001146056
RPS9	NR_135762
TSEN34	NM_024075
RPS9	NM_001321704
RPS9	NM_001321705
MBOAT7	NM_001146083
TSEN34	NM_001282333
MIR4752	NR_039907
RPS9	NM_001321702
TMC4	NM_144686
MBOAT7	NM_024298
RPS9	NM_001321701
RPS9	NR_135763
TMC4	NM_001145303
MBOAT7	NM_001146082
RPS9	NM_001321706
RPS9	NM_001013
TSEN34	NM_001077446
LILRA4	NM_012276
LAIR1	NM_001289025
LILRA5	NM_181879
LAIR1	NM_001289027
LAIR1	NM_001289023
LILRA5	NM_021250
LILRA3	NM_001172654
LAIR1	NM_021706
LILRA3	NM_006865
LAIR1	NM_002287
LAIR1	NR_110279
LAIR1	NR_110280
LILRA5	NM_181986
LAIR1	NM_001289026
LILRA5	NM_181985
KIR2DS2	NM_001291696
LOC102725023	NM_001360171
KIR2DS2	NM_001291695
KIR2DS3	NM_012313
KIR3DS1	NM_001282171
KIR2DS4	NM_001281972
KIR2DS4	NM_001281971
KIR2DL1	NM_014218
KIR3DL2	NM_006737
KIR2DL4	NM_001080770
LOC112268354	NM_001368253
KIR2DS4	NM_001281972
LOC112268355	NM_001368254
KIR2DS2	NM_001291700
KIR2DS4	NM_012314
LOC101928804	NR_110737
LOC101928804	NR_110738
LOC101928804	NR_110737
LOC101928804	NR_110738
KIR3DS1	NM_001083539
KIR3DL1	NM_013289
KIR3DS1	NM_001083539
KIR2DL4	NM_001080772
KIR2DS2	NM_001291701
LOC112267881	NM_001368251
LOC112267881	NM_001368251
KIR2DS2	NM_012312
KIR2DS5	NM_014513
KIR2DL4	NM_002255
KIR2DL2	NM_014219
KIR3DL2	NM_001242867
KIR2DS1	NM_014512
KIR2DL5A	NM_020535
KIR3DS1	NM_001282171
KIR2DL3	NM_015868
KIR3DL1	NM_001322168
KIR3DS1	NM_001282170
KIR3DS1	NM_001282170
LOC112268355	NM_001368254
KIR2DL1	NM_014218
NLRP2	NM_001174083
NCR1	NM_001242357
NLRP2	NR_145325
NLRP2	NM_017852
NCR1	NM_001242356
NCR1	NM_001145457
NCR1	NM_001145458
NLRP2	NM_001348003
NLRP7	NM_001127255
NCR1	NM_004829
NLRP2	NM_001174082
NLRP2	NM_001174081
NLRP7	NM_206828
NLRP7	NM_139176
GP6	NM_001256017
EPS8L1	NM_133180
RDH13	NR_027381
RDH13	NR_027382
EPS8L1	NM_017729
RDH13	NM_138412
GP6	NM_001083899
GP6	NM_016363
RDH13	NM_001145971
RDH13	NM_138412
NLRP7	NM_139176
LOC102725023	NM_001360171
KIR2DS1	NM_014512
NLRP7	NM_001127255
LOC101928804	NR_110737
LOC101928804	NR_110738
NLRP7	NM_206828
KIR2DS3	NM_012313
KIR2DS5	NM_014513
LENG1	NM_024316
VSTM1	NR_110142
NDUFA3	NM_004542
OSCAR	NM_001282350
VSTM1	NM_001288791
TARM1	NM_001135686
OSCAR	NM_133169
CNOT3	NM_014516
VSTM1	NM_001288792
VSTM1	NM_001288793
TARM1	NM_001330650
TFPT	NM_013342
VSTM1	NM_198481
TFPT	NM_001321792
OSCAR	NM_001282349
OSCAR	NM_130771
OSCAR	NM_206818
PRPF31	NM_015629
OSCAR	NM_133168
MBOAT7	NM_024298
TMC4	NM_144686
TMC4	NM_001145303
TSEN34	NM_001282332
MBOAT7	NM_001146082
TSEN34	NM_024075
MBOAT7	NM_001146056
LILRB3	NM_001081450
RPS9	NM_001321705
LILRB3	NR_135493
MBOAT7	NM_001146083
LILRB3	NM_001320960
RPS9	NM_001321704
TSEN34	NM_001282333
RPS9	NR_135763
RPS9	NM_001321706
RPS9	NM_001321702
LILRB3	NM_006864
RPS9	NM_001013
RPS9	NM_001321701
TSEN34	NM_001077446
RPS9	NR_135762
LILRB3	NR_135496
LILRB3	NR_135495
LILRB3	NR_135494
KIR3DS1	NM_001282171
KIR2DS2	NM_001291701
KIR3DS1	NM_001083539
KIR2DS2	NM_001291695
LOC112267881	NM_001368251
KIR2DS2	NM_012312
KIR2DL1	NM_014218
KIR2DL2	NM_014219
KIR2DL3	NM_015868
KIR2DS4	NM_001281972
KIR2DS2	NM_001291696
KIR3DS1	NM_001282170
KIR2DS2	NM_001291700
KIR3DL3	NM_153443
KIR2DS4	NM_001281971
NCR1	NM_001242356
KIR3DL2	NM_001242867
NCR1	NM_004829
KIR2DS4	NM_012314
NCR1	NM_001145457
NCR1	NM_001145458
NCR1	NM_001242357
KIR2DS4	NM_001281972
KIR3DL2	NM_006737
NLRP2	NM_001348003
NLRP2	NR_145325
RDH13	NR_027382
RDH13	NR_027381
NLRP2	NM_001174081
NLRP2	NM_017852
NLRP2	NM_001174083
RDH13	NM_001145971
GP6	NM_001083899
NLRP2	NM_001174082
GP6	NM_001256017
GP6	NM_016363
EPS8L1	NM_133180
EPS8L1	NM_017729
NCR1	NM_001242356
NCR1	NM_004829
NCR1	NM_001145458
NCR1	NM_001145457
NCR1	NM_001242357
LENG1	NM_024316
VSTM1	NR_110142
TARM1	NM_001135686
NDUFA3	NM_004542
OSCAR	NM_001282350
VSTM1	NM_001288791
OSCAR	NM_133169
CNOT3	NM_014516
VSTM1	NM_001288792
VSTM1	NM_001288793
TARM1	NM_001330650
TFPT	NM_013342
VSTM1	NM_198481
TFPT	NM_001321792
OSCAR	NM_001282349
OSCAR	NM_130771
OSCAR	NM_206818
PRPF31	NM_015629
OSCAR	NM_133168
TSEN34	NM_001282332
LILRB3	NM_006864
TMC4	NM_144686
MBOAT7	NM_001146083
MBOAT7	NM_001146082
TSEN34	NM_001077446
TMC4	NM_001145303
MBOAT7	NM_001146056
MBOAT7	NM_024298
TSEN34	NM_024075
RPS9	NM_001321706
RPS9	NM_001321702
RPS9	NM_001321701
LILRB3	NM_001320960
TSEN34	NM_001282333
RPS9	NM_001321704
RPS9	NR_135763
LILRB3	NM_001081450
RPS9	NM_001013
RPS9	NM_001321705
LILRB3	NR_135493
RPS9	NR_135762
LILRB3	NR_135496
LILRB3	NR_135495
LILRB3	NR_135494
LOC102725023	NM_001360171
KIR3DS1	NM_001282171
KIR2DS3	NM_012313
LOC112267881	NM_001368251
KIR2DS2	NM_001291701
LOC101928804	NR_110737
LOC101928804	NR_110738
KIR2DL2	NM_014219
KIR2DS1	NM_014512
KIR2DL1	NM_014218
KIR2DS2	NM_012312
KIR2DS4	NM_001281971
KIR2DS4	NM_012314
KIR2DS5	NM_014513
KIR2DL3	NM_015868
KIR2DS2	NM_001291696
KIR2DS2	NM_001291700
KIR2DL1	NM_014218
KIR2DS2	NM_001291695
KIR2DS4	NM_001281972
KIR3DL3	NM_153443
NLRP2	NR_145325
NLRP2	NM_017852
NLRP7	NM_139176
NLRP2	NM_001174081
NLRP7	NM_206828
NLRP7	NM_001127255
NLRP2	NM_001348003
NLRP2	NM_001174083
NLRP2	NM_001174082
GP6	NM_001256017
GP6	NM_001083899
GP6	NM_016363
RDH13	NR_027381
RDH13	NM_001145971
EPS8L1	NM_017729
RDH13	NM_138412
EPS8L1	NM_133180
RDH13	NR_027382
RDH13	NM_138412
NLRP7	NM_139176
NLRP7	NM_206828
NLRP7	NM_001127255
LENG1	NM_024316
VSTM1	NR_110142
OSCAR	NM_001282349
NDUFA3	NM_004542
OSCAR	NM_001282350
TFPT	NM_013342
PRPF31	NM_015629
TARM1	NM_001135686
OSCAR	NM_133169
VSTM1	NM_001288792
VSTM1	NM_001288793
TARM1	NM_001330650
VSTM1	NM_001288791
VSTM1	NM_198481
TFPT	NM_001321792
OSCAR	NM_130771
OSCAR	NM_206818
CNOT3	NM_014516
OSCAR	NM_133168
RPS9	NM_001321706
TSEN34	NM_001282332
MBOAT7	NM_001146082
RPS9	NM_001321702
MBOAT7	NM_024298
TSEN34	NM_024075
RPS9	NM_001321704
RPS9	NM_001321705
TMC4	NM_144686
TMC4	NM_001145303
MBOAT7	NM_001146083
LILRB3	NM_001320960
LILRB3	NM_001081450
TSEN34	NM_001282333
RPS9	NM_001321701
LILRB3	NM_006864
MBOAT7	NM_001146056
LILRB3	NR_135493
RPS9	NR_135763
RPS9	NM_001013
TSEN34	NM_001077446
RPS9	NR_135762
LILRB3	NR_135496
LILRB3	NR_135495
LILRB3	NR_135494
NCR1	NM_001145457
KIR2DS2	NM_012312
KIR2DS4	NM_001281972
KIR3DL2	NM_001242867
NCR1	NM_001242357
KIR2DS2	NM_001291701
KIR3DS1	NM_001282171
NCR1	NM_001242356
KIR3DS1	NM_001083539
KIR3DL2	NM_006737
KIR2DS1	NM_014512
NCR1	NM_001145458
KIR3DS1	NM_001282170
KIR2DS4	NM_001281971
KIR2DS4	NM_012314
KIR2DS2	NM_001291696
KIR2DS2	NM_001291700
KIR2DS2	NM_001291695
NCR1	NM_004829
KIR2DS5	NM_014513
NLRP2	NM_001174083
NLRP2	NM_001174082
NLRP2	NM_017852
NLRP2	NM_001174081
NLRP2	NR_145325
GP6	NM_001083899
GP6	NM_001256017
GP6	NM_016363
RDH13	NR_027381
NLRP2	NM_001348003
RDH13	NM_001145971
RDH13	NR_027382
EPS8L1	NM_017729
EPS8L1	NM_133180
NLRP2	NM_001348003
NLRP2	NM_001174083
LENG1	NM_024316
NLRP2	NM_017852
NLRP2	NM_001174082
NLRP2	NM_001174081
NLRP2	NR_145325
NDUFA3	NM_004542
PRPF31	NM_015629
OSCAR	NM_001282350
CNOT3	NM_014516
TARM1	NM_001135686
VSTM1	NM_001288792
VSTM1	NM_001288793
TARM1	NM_001330650
VSTM1	NM_001288791
VSTM1	NM_198481
TFPT	NM_001321792
OSCAR	NM_133169
TFPT	NM_013342
OSCAR	NM_001282349
OSCAR	NM_130771
OSCAR	NM_206818
OSCAR	NM_133168
VSTM1	NR_110142
TSEN34	NM_001282332
TMC4	NM_144686
MBOAT7	NM_001146083
MBOAT7	NM_001146056
TMC4	NM_001145303
RPS9	NM_001321702
MBOAT7	NM_024298
TSEN34	NM_024075
RPS9	NM_001321704
RPS9	NM_001321706
LILRB3	NM_001320960
MBOAT7	NM_001146082
LILRB3	NM_006864
TSEN34	NM_001077446
TSEN34	NM_001282333
RPS9	NM_001321701
RPS9	NM_001321705
RPS9	NR_135763
RPS9	NM_001013
LILRB3	NM_001081450
RPS9	NR_135762
LILRB3	NR_135496
LILRB3	NR_135495
LILRB3	NR_135494
LILRB3	NR_135493
LOC102725023	NM_001360171
KIR2DS3	NM_012313
KIR2DS1	NM_014512
KIR2DS4	NM_012314
LOC101928804	NR_110737
LOC101928804	NR_110738
LOC101928804	NR_110737
LOC101928804	NR_110738
KIR2DS4	NM_001281972
KIR2DS5	NM_014513
KIR2DL2	NM_014219
LOC112267881	NM_001368251
LOC112267881	NM_001368251
KIR2DS4	NM_001281971
KIR3DL2	NM_001242867
KIR2DS2	NM_001291701
KIR2DS2	NM_001291696
KIR2DS2	NM_001291700
KIR2DL1	NM_014218
KIR2DL1	NM_014218
KIR2DS2	NM_001291695
KIR2DS2	NM_012312
KIR3DL2	NM_006737
KIR2DL3	NM_015868
KIR3DS1	NM_001282170
KIR3DL3	NM_153443
NLRP7	NM_206828
NCR1	NM_001145457
NCR1	NM_001145458
NLRP7	NM_139176
NCR1	NM_004829
NCR1	NM_001242356
NCR1	NM_001242357
NLRP7	NM_001127255
EPS8L1	NM_133180
RDH13	NM_138412
EPS8L1	NM_017729
RDH13	NR_027381
GP6	NM_001256017
RDH13	NM_001145971
GP6	NM_016363
GP6	NM_001083899
RDH13	NR_027382
LOC102725023	NM_001360171
LAIR1	NM_002287
LAIR1	NR_110279
LAIR1	NM_001289025
KIR2DL2	NM_014219
LAIR1	NM_001289027
GP6	NM_001256017
FCAR	NM_002000
FCAR	NM_133277
FCAR	NM_133274
LAIR1	NM_001289023
KIR2DS2	NM_001291695
FCAR	NM_133271
LAIR1	NM_021706
FCAR	NM_133269
FCAR	NM_133272
FCAR	NM_133273
KIR2DS5	NM_014513
LILRB1	NM_006669
GP6	NM_016363
LAIR1	NR_110280
LAIR1	NM_001289026
FCAR	NM_133278
KIR2DL3	NM_015868
KIR2DS2	NM_001291696
KIR2DS2	NM_001291700
KIR2DS2	NM_001291701
KIR2DL1	NM_014218
GP6	NM_001083899
KIR2DS2	NM_012312
LENG1	NM_024316
KIR2DS3	NM_012313
NDUFA3	NM_004542
OSCAR	NM_001282350
TARM1	NM_001135686
PRPF31	NM_015629
VSTM1	NM_001288791
CNOT3	NM_014516
VSTM1	NM_001288792
VSTM1	NM_001288793
TARM1	NM_001330650
TFPT	NM_001321792
OSCAR	NM_130771
TFPT	NM_013342
VSTM1	NM_198481
OSCAR	NM_133169
OSCAR	NM_001282349
OSCAR	NM_206818
OSCAR	NM_133168
VSTM1	NR_110142
LILRB3	NM_006864
LILRB2	NM_001080978
LILRB2	NM_005874
LILRA6	NM_024318
LILRB3	NM_001081450
MBOAT7	NM_001146056
LILRB5	NM_001304457
LILRB5	NM_006840
LILRB5	NM_001081443
TSEN34	NM_001282332
LILRB2	NM_001278403
LILRB5	NM_001081442
LILRB3	NM_001320960
TMC4	NM_001145303
LILRB2	NM_001278404
MBOAT7	NM_001146083
RPS9	NM_001321702
RPS9	NR_135762
MBOAT7	NM_024298
TSEN34	NM_024075
RPS9	NM_001321701
RPS9	NM_001321705
LILRA6	NR_104098
MBOAT7	NM_001146082
RPS9	NM_001321704
TSEN34	NM_001282333
LILRA6	NM_001360167
TSEN34	NM_001077446
RPS9	NM_001321706
LILRB2	NR_103521
TMC4	NM_144686
RPS9	NR_135763
LILRB2	NM_001278405
RPS9	NM_001013
LILRB3	NR_135496
LILRB3	NR_135495
LILRB3	NR_135494
LILRB3	NR_135493
TTYH1	NM_001005367
LENG9	NM_198988
TTYH1	NM_020659
LENG8-AS1	NR_126418
TTYH1	NM_001201461
CDC42EP5	NM_145057
LENG9	NM_001301782
LENG8	NM_052925
LENG8	NM_001375638
LENG8	NM_001375639
LENG8	NM_001375640
LENG8	NM_001375641
LILRA1	NM_006863
LILRA1	NM_001278319
LAIR2	NM_021270
LAIR2	NM_002288
LILRA2	NM_006866
LILRA2	NM_001290271
KIR3DX1	NR_104095
KIR3DX1	NR_104096
KIR3DX1	NR_104097
KIR3DX1	NR_136268
LILRA1	NR_103502
LILRA1	NR_103503
LILRA1	NR_103501
LILRA2	NM_001130917
LILRA2	NM_001290270
KIR3DX1	NR_026716
LILRA1	NM_001278318
LILRB1	NM_001278398
LILRB1	NM_001278399
LILRB4	NM_001278427
LILRB4	NM_001278430
LILRB4	NM_001278426
MIR4752	NR_039907
MIR8061	NR_107028
LILRP2	NR_003061
LILRB1	NM_001081639
LILRB1	NM_001081638
LILRB4	NM_001278428
LILRB4	NM_001278429
LILRB1	NR_103518
LILRB1	NM_001081637
KIR3DL3	NM_153443
KIR3DS1	NM_001282171
KIR3DL2	NM_001242867
LOC112268355	NM_001368254
LOC112268354	NM_001368253
KIR2DS1	NM_014512
KIR2DL1	NM_014218
KIR3DS1	NM_001282170
KIR2DS4	NM_012314
LOC101928804	NR_110737
LOC101928804	NR_110738
LOC101928804	NR_110737
LOC101928804	NR_110738
KIR3DL2	NM_006737
KIR2DS4	NM_001281971
KIR3DL1	NM_013289
KIR3DL1	NM_001322168
KIR2DL4	NM_001080772
LOC112267881	NM_001368251
LOC112267881	NM_001368251
KIR2DL4	NM_002255
KIR2DL4	NM_001080770
KIR3DS1	NM_001083539
KIR2DS4	NM_001281972
NLRP7	NM_206828
NLRP2	NM_001174083
NLRP2	NM_001174081
NCR1	NM_001242357
NLRP2	NM_001174082
NLRP2	NM_017852
NLRP7	NM_001127255
NCR1	NM_001145457
NCR1	NM_001145458
NCR1	NM_001242356
NCR1	NM_004829
NLRP2	NM_001348003
NLRP7	NM_139176
NLRP2	NR_145325
RDH13	NM_001145971
RDH13	NM_138412
RDH13	NR_027381
EPS8L1	NM_017729
EPS8L1	NM_133180
RDH13	NR_027382
LILRB4	NM_001278426
NLRP7	NM_001127255
LILRB4	NM_001278429
LILRB4	NM_001278428
NLRP7	NM_206828
NLRP7	NM_139176
LILRB4	NM_001278427
LENG1	NM_024316
TARM1	NM_001135686
PRPF31	NM_015629
NDUFA3	NM_004542
CNOT3	NM_014516
OSCAR	NM_001282349
VSTM1	NM_001288791
VSTM1	NM_001288792
VSTM1	NM_001288793
TARM1	NM_001330650
OSCAR	NM_001282350
OSCAR	NM_130771
TFPT	NM_013342
VSTM1	NM_198481
OSCAR	NM_133169
TFPT	NM_001321792
OSCAR	NM_206818
OSCAR	NM_133168
VSTM1	NR_110142
RPS9	NM_001013
LILRB2	NM_001278403
TSEN34	NM_001282332
LILRB3	NM_001320960
MBOAT7	NM_001146083
LILRB2	NM_005874
LILRB5	NM_001081443
LILRB5	NM_006840
LILRB5	NM_001304457
TMC4	NM_001145303
LILRB2	NM_001278404
LILRA6	NM_024318
RPS9	NR_135762
MBOAT7	NM_001146056
LILRB2	NM_001278406
TSEN34	NM_024075
RPS9	NM_001321705
MBOAT7	NM_024298
LILRB5	NM_001081442
LILRA6	NR_104098
MIR4752	NR_039907
MBOAT7	NM_001146082
TMC4	NM_144686
RPS9	NM_001321704
TSEN34	NM_001282333
RPS9	NM_001321702
LILRB2	NM_001278405
LILRB2	NM_001080978
LILRB3	NM_006864
RPS9	NM_001321706
LILRB2	NR_103521
LILRA6	NM_001360167
RPS9	NR_135763
LILRB3	NM_001081450
RPS9	NM_001321701
LILRB3	NR_135496
LILRB3	NR_135495
LILRB3	NR_135494
LILRB3	NR_135493
TSEN34	NM_001077446
LILRA4	NM_012276
LILRB1	NR_103518
LILRB1	NM_001278398
LILRB1	NM_001081639
LILRB4	NM_001278430
LAIR1	NR_110279
LILRA5	NM_181879
LAIR1	NM_001289027
LAIR1	NM_021706
LILRA5	NM_021250
LILRA3	NM_001172654
LILRB1	NM_001081638
LILRB1	NM_001081637
MIR8061	NR_107028
LILRB1	NM_006669
LILRA3	NM_006865
LAIR1	NM_001289023
LAIR1	NM_002287
LAIR1	NR_110280
LAIR1	NM_001289026
LAIR1	NM_001289025
LILRA5	NM_181986
LILRA5	NM_181985
LOC102725023	NM_001360171
KIR3DS1	NM_001282171
KIR2DS2	NM_001291695
KIR2DS4	NM_012314
KIR2DS1	NM_014512
KIR2DL2	NM_014219
LILRP2	NR_003061
LOC101928804	NR_110737
LOC101928804	NR_110738
KIR2DS5	NM_014513
LOC112267881	NM_001368251
KIR2DS4	NM_001281971
KIR2DS2	NM_001291696
KIR2DS2	NM_001291696
KIR2DS2	NM_001291700
KIR2DS2	NM_001291701
KIR2DL1	NM_014218
KIR2DS2	NM_012312
KIR2DS4	NM_001281972
KIR3DS1	NM_001282170
KIR3DL3	NM_153443
KIR2DL3	NM_015868
KIR2DS3	NM_012313
NCR1	NM_001145458
NCR1	NM_001145457
NCR1	NM_004829
NCR1	NM_001242356
NCR1	NM_001242357
NLRP2	NR_145325
NLRP2	NM_001174081
NLRP2	NM_001174083
RDH13	NR_027382
RDH13	NR_027381
RDH13	NM_138412
NLRP2	NM_001174082
NLRP2	NM_017852
GP6	NM_001256017
GP6	NM_016363
NLRP2	NM_001348003
GP6	NM_001083899
RDH13	NM_001145971
EPS8L1	NM_017729
EPS8L1	NM_133180
SBNO2	NM_001100122
SBNO2	NM_014963
KIAA0355	NM_014686
GPI	NM_001289789
CEACAM21	NM_001288773
CEACAM4	NM_001362495
CEACAM4	NM_001362492
CEACAM4	NM_001817
CEACAM21	NM_001290113
CEACAM7	NM_006890
CEACAM21	NM_033543
CEACAM7	NM_001291485
CEACAM21	NM_001098506
CEACAM4	NM_001362493
PCAT19	NR_040109
LINC01480	NR_110724
CFD	NM_001928
PRTN3	NM_002777
CFD	NM_001317335
MED16	NM_005481
ELANE	NM_001972
AZU1	NM_001700
KIR2DS4	NM_012314
KIR2DS2	NM_001291700
LOC112267881	NM_001368251
KIR2DS5	NM_014513
KIR2DL1	NM_014218
KIR2DS4	NM_001281972
KIR2DS4	NM_001281971
LOC102725023	NM_001360171
KIR3DS1	NM_001083539
KIR3DS1	NM_001282170
KIR2DL5B	NM_001018081
LOC112268354	NM_001368253
KIR3DL2	NM_006737
KIR2DL4	NM_001080770
KIR2DS1	NM_014512
KIR2DL4	NM_001080772
LOC101928804	NR_110738
LOC101928804	NR_110737
KIR3DL1	NM_013289
KIR3DL1	NM_001322168
LOC112268355	NM_001368254
KIR3DL2	NM_001242867
LOC112267881	NM_001368251
KIR3DS1	NM_001282171
KIR2DL4	NM_002255
KIR2DL1	NM_014218
KIR2DL2	NM_014219
KIR2DL5B	NM_001018081
KIR2DS2	NM_001291695
